datetime,value,datetime_utc,datetime_new_york,is_dst_spring,is_dst_fall,datetime_london,datetime_tokyo,spring_dst_rules,fall_dst_rules,hour,hour_utc,time_diff,timezone,weekday,hour_diff,time_diff_hours,next_hour,time_until_next_hour,value_shifted,diff_value,pct_change_value
2022-08-21 13:00:00,5581,2022-08-21 13:00:00+00:00,2022-08-21 09:00:00-04:00,False,False,2022-08-21 14:00:00+01:00,2022-08-21 22:00:00+09:00,2022-08-21 09:00:00-04:00,2022-08-21 09:00:00-04:00,9,1970-01-01 00:00:00.000000009+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 10:00:00-04:00,0 days 01:00:00,5580.0,1.0,0.00017921146953403522
2022-08-21 14:00:00,5582,2022-08-21 14:00:00+00:00,2022-08-21 10:00:00-04:00,False,False,2022-08-21 15:00:00+01:00,2022-08-21 23:00:00+09:00,2022-08-21 10:00:00-04:00,2022-08-21 10:00:00-04:00,10,1970-01-01 00:00:00.000000010+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 11:00:00-04:00,0 days 01:00:00,5581.0,1.0,0.00017917935853795086
2022-08-21 15:00:00,5583,2022-08-21 15:00:00+00:00,2022-08-21 11:00:00-04:00,False,False,2022-08-21 16:00:00+01:00,2022-08-22 00:00:00+09:00,2022-08-21 11:00:00-04:00,2022-08-21 11:00:00-04:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 12:00:00-04:00,0 days 01:00:00,5582.0,1.0,0.00017914725904688567
2022-08-21 16:00:00,5584,2022-08-21 16:00:00+00:00,2022-08-21 12:00:00-04:00,False,False,2022-08-21 17:00:00+01:00,2022-08-22 01:00:00+09:00,2022-08-21 12:00:00-04:00,2022-08-21 12:00:00-04:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 13:00:00-04:00,0 days 01:00:00,5583.0,1.0,0.00017911517105506647
2022-08-21 17:00:00,5585,2022-08-21 17:00:00+00:00,2022-08-21 13:00:00-04:00,False,False,2022-08-21 18:00:00+01:00,2022-08-22 02:00:00+09:00,2022-08-21 13:00:00-04:00,2022-08-21 13:00:00-04:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 14:00:00-04:00,0 days 01:00:00,5584.0,1.0,0.00017908309455583193
2022-08-21 18:00:00,5586,2022-08-21 18:00:00+00:00,2022-08-21 14:00:00-04:00,False,False,2022-08-21 19:00:00+01:00,2022-08-22 03:00:00+09:00,2022-08-21 14:00:00-04:00,2022-08-21 14:00:00-04:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 15:00:00-04:00,0 days 01:00:00,5585.0,1.0,0.0001790510295434089
2022-08-21 19:00:00,5587,2022-08-21 19:00:00+00:00,2022-08-21 15:00:00-04:00,False,False,2022-08-21 20:00:00+01:00,2022-08-22 04:00:00+09:00,2022-08-21 15:00:00-04:00,2022-08-21 15:00:00-04:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 16:00:00-04:00,0 days 01:00:00,5586.0,1.0,0.00017901897601135808
2022-08-21 20:00:00,5588,2022-08-21 20:00:00+00:00,2022-08-21 16:00:00-04:00,False,False,2022-08-21 21:00:00+01:00,2022-08-22 05:00:00+09:00,2022-08-21 16:00:00-04:00,2022-08-21 16:00:00-04:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 17:00:00-04:00,0 days 01:00:00,5587.0,1.0,0.0001789869339539063
2022-08-21 21:00:00,5589,2022-08-21 21:00:00+00:00,2022-08-21 17:00:00-04:00,False,False,2022-08-21 22:00:00+01:00,2022-08-22 06:00:00+09:00,2022-08-21 17:00:00-04:00,2022-08-21 17:00:00-04:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 18:00:00-04:00,0 days 01:00:00,5588.0,1.0,0.00017895490336439224
2022-08-21 22:00:00,5590,2022-08-21 22:00:00+00:00,2022-08-21 18:00:00-04:00,False,False,2022-08-21 23:00:00+01:00,2022-08-22 07:00:00+09:00,2022-08-21 18:00:00-04:00,2022-08-21 18:00:00-04:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Sunday,-5,1.0,2022-08-21 19:00:00-04:00,0 days 01:00:00,5589.0,1.0,0.00017892288423682068
2022-08-21 23:00:00,5591,2022-08-21 23:00:00+00:00,2022-08-21 19:00:00-04:00,False,False,2022-08-22 00:00:00+01:00,2022-08-22 08:00:00+09:00,2022-08-21 19:00:00-04:00,2022-08-21 19:00:00-04:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-08-21 20:00:00-04:00,0 days 01:00:00,5590.0,1.0,0.00017889087656519642
2022-08-22 00:00:00,5592,2022-08-22 00:00:00+00:00,2022-08-21 20:00:00-04:00,False,False,2022-08-22 01:00:00+01:00,2022-08-22 09:00:00+09:00,2022-08-21 20:00:00-04:00,2022-08-21 20:00:00-04:00,20,1970-01-01 00:00:00.000000020+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-08-21 21:00:00-04:00,0 days 01:00:00,5591.0,1.0,0.00017885888034330222
2022-08-22 01:00:00,5593,2022-08-22 01:00:00+00:00,2022-08-21 21:00:00-04:00,False,False,2022-08-22 02:00:00+01:00,2022-08-22 10:00:00+09:00,2022-08-21 21:00:00-04:00,2022-08-21 21:00:00-04:00,21,1970-01-01 00:00:00.000000021+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-08-21 22:00:00-04:00,0 days 01:00:00,5592.0,1.0,0.00017882689556514286
2022-08-22 02:00:00,5594,2022-08-22 02:00:00+00:00,2022-08-21 22:00:00-04:00,False,False,2022-08-22 03:00:00+01:00,2022-08-22 11:00:00+09:00,2022-08-21 22:00:00-04:00,2022-08-21 22:00:00-04:00,22,1970-01-01 00:00:00.000000022+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-08-21 23:00:00-04:00,0 days 01:00:00,5593.0,1.0,0.00017879492222427906
2022-08-22 03:00:00,5595,2022-08-22 03:00:00+00:00,2022-08-21 23:00:00-04:00,False,False,2022-08-22 04:00:00+01:00,2022-08-22 12:00:00+09:00,2022-08-21 23:00:00-04:00,2022-08-21 23:00:00-04:00,23,1970-01-01 00:00:00.000000023+00:00,0 days 01:00:00,America/New_York,Sunday,19,1.0,2022-08-22 00:00:00-04:00,0 days 01:00:00,5594.0,1.0,0.0001787629603147156
2022-08-22 04:00:00,5596,2022-08-22 04:00:00+00:00,2022-08-22 00:00:00-04:00,False,False,2022-08-22 05:00:00+01:00,2022-08-22 13:00:00+09:00,2022-08-22 00:00:00-04:00,2022-08-22 00:00:00-04:00,0,1970-01-01 00:00:00+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 01:00:00-04:00,0 days 01:00:00,5595.0,1.0,0.00017873100983023527
2022-08-22 05:00:00,5597,2022-08-22 05:00:00+00:00,2022-08-22 01:00:00-04:00,False,False,2022-08-22 06:00:00+01:00,2022-08-22 14:00:00+09:00,2022-08-22 01:00:00-04:00,2022-08-22 01:00:00-04:00,1,1970-01-01 00:00:00.000000001+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 02:00:00-04:00,0 days 01:00:00,5596.0,1.0,0.00017869907076484282
2022-08-22 06:00:00,5598,2022-08-22 06:00:00+00:00,2022-08-22 02:00:00-04:00,False,False,2022-08-22 07:00:00+01:00,2022-08-22 15:00:00+09:00,2022-08-22 02:00:00-04:00,2022-08-22 02:00:00-04:00,2,1970-01-01 00:00:00.000000002+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 03:00:00-04:00,0 days 01:00:00,5597.0,1.0,0.00017866714311232101
2022-08-22 07:00:00,5599,2022-08-22 07:00:00+00:00,2022-08-22 03:00:00-04:00,False,False,2022-08-22 08:00:00+01:00,2022-08-22 16:00:00+09:00,2022-08-22 03:00:00-04:00,2022-08-22 03:00:00-04:00,3,1970-01-01 00:00:00.000000003+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 04:00:00-04:00,0 days 01:00:00,5598.0,1.0,0.00017863522686667466
2022-08-22 08:00:00,5600,2022-08-22 08:00:00+00:00,2022-08-22 04:00:00-04:00,False,False,2022-08-22 09:00:00+01:00,2022-08-22 17:00:00+09:00,2022-08-22 04:00:00-04:00,2022-08-22 04:00:00-04:00,4,1970-01-01 00:00:00.000000004+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 05:00:00-04:00,0 days 01:00:00,5599.0,1.0,0.0001786033220216865
2022-08-22 09:00:00,5601,2022-08-22 09:00:00+00:00,2022-08-22 05:00:00-04:00,False,False,2022-08-22 10:00:00+01:00,2022-08-22 18:00:00+09:00,2022-08-22 05:00:00-04:00,2022-08-22 05:00:00-04:00,5,1970-01-01 00:00:00.000000005+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 06:00:00-04:00,0 days 01:00:00,5600.0,1.0,0.00017857142857136132
2022-08-22 10:00:00,5602,2022-08-22 10:00:00+00:00,2022-08-22 06:00:00-04:00,False,False,2022-08-22 11:00:00+01:00,2022-08-22 19:00:00+09:00,2022-08-22 06:00:00-04:00,2022-08-22 06:00:00-04:00,6,1970-01-01 00:00:00.000000006+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 07:00:00-04:00,0 days 01:00:00,5601.0,1.0,0.0001785395465094819
2022-08-22 11:00:00,5603,2022-08-22 11:00:00+00:00,2022-08-22 07:00:00-04:00,False,False,2022-08-22 12:00:00+01:00,2022-08-22 20:00:00+09:00,2022-08-22 07:00:00-04:00,2022-08-22 07:00:00-04:00,7,1970-01-01 00:00:00.000000007+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 08:00:00-04:00,0 days 01:00:00,5602.0,1.0,0.000178507675830053
2022-08-22 12:00:00,5604,2022-08-22 12:00:00+00:00,2022-08-22 08:00:00-04:00,False,False,2022-08-22 13:00:00+01:00,2022-08-22 21:00:00+09:00,2022-08-22 08:00:00-04:00,2022-08-22 08:00:00-04:00,8,1970-01-01 00:00:00.000000008+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 09:00:00-04:00,0 days 01:00:00,5603.0,1.0,0.0001784758165268574
2022-08-22 13:00:00,5605,2022-08-22 13:00:00+00:00,2022-08-22 09:00:00-04:00,False,False,2022-08-22 14:00:00+01:00,2022-08-22 22:00:00+09:00,2022-08-22 09:00:00-04:00,2022-08-22 09:00:00-04:00,9,1970-01-01 00:00:00.000000009+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 10:00:00-04:00,0 days 01:00:00,5604.0,1.0,0.00017844396859389988
2022-08-22 14:00:00,5606,2022-08-22 14:00:00+00:00,2022-08-22 10:00:00-04:00,False,False,2022-08-22 15:00:00+01:00,2022-08-22 23:00:00+09:00,2022-08-22 10:00:00-04:00,2022-08-22 10:00:00-04:00,10,1970-01-01 00:00:00.000000010+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 11:00:00-04:00,0 days 01:00:00,5605.0,1.0,0.0001784121320249632
2022-08-22 15:00:00,5607,2022-08-22 15:00:00+00:00,2022-08-22 11:00:00-04:00,False,False,2022-08-22 16:00:00+01:00,2022-08-23 00:00:00+09:00,2022-08-22 11:00:00-04:00,2022-08-22 11:00:00-04:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 12:00:00-04:00,0 days 01:00:00,5606.0,1.0,0.00017838030681405215
2022-08-22 16:00:00,5608,2022-08-22 16:00:00+00:00,2022-08-22 12:00:00-04:00,False,False,2022-08-22 17:00:00+01:00,2022-08-23 01:00:00+09:00,2022-08-22 12:00:00-04:00,2022-08-22 12:00:00-04:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 13:00:00-04:00,0 days 01:00:00,5607.0,1.0,0.00017834849295517152
2022-08-22 17:00:00,5609,2022-08-22 17:00:00+00:00,2022-08-22 13:00:00-04:00,False,False,2022-08-22 18:00:00+01:00,2022-08-23 02:00:00+09:00,2022-08-22 13:00:00-04:00,2022-08-22 13:00:00-04:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 14:00:00-04:00,0 days 01:00:00,5608.0,1.0,0.00017831669044232612
2022-08-22 18:00:00,5610,2022-08-22 18:00:00+00:00,2022-08-22 14:00:00-04:00,False,False,2022-08-22 19:00:00+01:00,2022-08-23 03:00:00+09:00,2022-08-22 14:00:00-04:00,2022-08-22 14:00:00-04:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 15:00:00-04:00,0 days 01:00:00,5609.0,1.0,0.00017828489926907665
2022-08-22 19:00:00,5611,2022-08-22 19:00:00+00:00,2022-08-22 15:00:00-04:00,False,False,2022-08-22 20:00:00+01:00,2022-08-23 04:00:00+09:00,2022-08-22 15:00:00-04:00,2022-08-22 15:00:00-04:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 16:00:00-04:00,0 days 01:00:00,5610.0,1.0,0.00017825311942964994
2022-08-22 20:00:00,5612,2022-08-22 20:00:00+00:00,2022-08-22 16:00:00-04:00,False,False,2022-08-22 21:00:00+01:00,2022-08-23 05:00:00+09:00,2022-08-22 16:00:00-04:00,2022-08-22 16:00:00-04:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 17:00:00-04:00,0 days 01:00:00,5611.0,1.0,0.00017822135091782876
2022-08-22 21:00:00,5613,2022-08-22 21:00:00+00:00,2022-08-22 17:00:00-04:00,False,False,2022-08-22 22:00:00+01:00,2022-08-23 06:00:00+09:00,2022-08-22 17:00:00-04:00,2022-08-22 17:00:00-04:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 18:00:00-04:00,0 days 01:00:00,5612.0,1.0,0.0001781895937276179
2022-08-22 22:00:00,5614,2022-08-22 22:00:00+00:00,2022-08-22 18:00:00-04:00,False,False,2022-08-22 23:00:00+01:00,2022-08-23 07:00:00+09:00,2022-08-22 18:00:00-04:00,2022-08-22 18:00:00-04:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Monday,-5,1.0,2022-08-22 19:00:00-04:00,0 days 01:00:00,5613.0,1.0,0.00017815784785324418
2022-08-22 23:00:00,5615,2022-08-22 23:00:00+00:00,2022-08-22 19:00:00-04:00,False,False,2022-08-23 00:00:00+01:00,2022-08-23 08:00:00+09:00,2022-08-22 19:00:00-04:00,2022-08-22 19:00:00-04:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-08-22 20:00:00-04:00,0 days 01:00:00,5614.0,1.0,0.00017812611328826833
2022-08-23 00:00:00,5616,2022-08-23 00:00:00+00:00,2022-08-22 20:00:00-04:00,False,False,2022-08-23 01:00:00+01:00,2022-08-23 09:00:00+09:00,2022-08-22 20:00:00-04:00,2022-08-22 20:00:00-04:00,20,1970-01-01 00:00:00.000000020+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-08-22 21:00:00-04:00,0 days 01:00:00,5615.0,1.0,0.00017809439002669514
2022-08-23 01:00:00,5617,2022-08-23 01:00:00+00:00,2022-08-22 21:00:00-04:00,False,False,2022-08-23 02:00:00+01:00,2022-08-23 10:00:00+09:00,2022-08-22 21:00:00-04:00,2022-08-22 21:00:00-04:00,21,1970-01-01 00:00:00.000000021+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-08-22 22:00:00-04:00,0 days 01:00:00,5616.0,1.0,0.00017806267806275144
2022-08-23 02:00:00,5618,2022-08-23 02:00:00+00:00,2022-08-22 22:00:00-04:00,False,False,2022-08-23 03:00:00+01:00,2022-08-23 11:00:00+09:00,2022-08-22 22:00:00-04:00,2022-08-22 22:00:00-04:00,22,1970-01-01 00:00:00.000000022+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-08-22 23:00:00-04:00,0 days 01:00:00,5617.0,1.0,0.00017803097738999796
2022-08-23 03:00:00,5619,2022-08-23 03:00:00+00:00,2022-08-22 23:00:00-04:00,False,False,2022-08-23 04:00:00+01:00,2022-08-23 12:00:00+09:00,2022-08-22 23:00:00-04:00,2022-08-22 23:00:00-04:00,23,1970-01-01 00:00:00.000000023+00:00,0 days 01:00:00,America/New_York,Monday,19,1.0,2022-08-23 00:00:00-04:00,0 days 01:00:00,5618.0,1.0,0.00017799928800288356
2022-08-23 04:00:00,5620,2022-08-23 04:00:00+00:00,2022-08-23 00:00:00-04:00,False,False,2022-08-23 05:00:00+01:00,2022-08-23 13:00:00+09:00,2022-08-23 00:00:00-04:00,2022-08-23 00:00:00-04:00,0,1970-01-01 00:00:00+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 01:00:00-04:00,0 days 01:00:00,5619.0,1.0,0.00017796760989496896
2022-08-23 05:00:00,5621,2022-08-23 05:00:00+00:00,2022-08-23 01:00:00-04:00,False,False,2022-08-23 06:00:00+01:00,2022-08-23 14:00:00+09:00,2022-08-23 01:00:00-04:00,2022-08-23 01:00:00-04:00,1,1970-01-01 00:00:00.000000001+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 02:00:00-04:00,0 days 01:00:00,5620.0,1.0,0.000177935943060481
2022-08-23 06:00:00,5622,2022-08-23 06:00:00+00:00,2022-08-23 02:00:00-04:00,False,False,2022-08-23 07:00:00+01:00,2022-08-23 15:00:00+09:00,2022-08-23 02:00:00-04:00,2022-08-23 02:00:00-04:00,2,1970-01-01 00:00:00.000000002+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 03:00:00-04:00,0 days 01:00:00,5621.0,1.0,0.00017790428749342446
2022-08-23 07:00:00,5623,2022-08-23 07:00:00+00:00,2022-08-23 03:00:00-04:00,False,False,2022-08-23 08:00:00+01:00,2022-08-23 16:00:00+09:00,2022-08-23 03:00:00-04:00,2022-08-23 03:00:00-04:00,3,1970-01-01 00:00:00.000000003+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 04:00:00-04:00,0 days 01:00:00,5622.0,1.0,0.0001778726431875821
2022-08-23 08:00:00,5624,2022-08-23 08:00:00+00:00,2022-08-23 04:00:00-04:00,False,False,2022-08-23 09:00:00+01:00,2022-08-23 17:00:00+09:00,2022-08-23 04:00:00-04:00,2022-08-23 04:00:00-04:00,4,1970-01-01 00:00:00.000000004+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 05:00:00-04:00,0 days 01:00:00,5623.0,1.0,0.00017784101013695874
2022-08-23 09:00:00,5625,2022-08-23 09:00:00+00:00,2022-08-23 05:00:00-04:00,False,False,2022-08-23 10:00:00+01:00,2022-08-23 18:00:00+09:00,2022-08-23 05:00:00-04:00,2022-08-23 05:00:00-04:00,5,1970-01-01 00:00:00.000000005+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 06:00:00-04:00,0 days 01:00:00,5624.0,1.0,0.0001778093883357812
2022-08-23 10:00:00,5626,2022-08-23 10:00:00+00:00,2022-08-23 06:00:00-04:00,False,False,2022-08-23 11:00:00+01:00,2022-08-23 19:00:00+09:00,2022-08-23 06:00:00-04:00,2022-08-23 06:00:00-04:00,6,1970-01-01 00:00:00.000000006+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 07:00:00-04:00,0 days 01:00:00,5625.0,1.0,0.0001777777777778322
2022-08-23 11:00:00,5627,2022-08-23 11:00:00+00:00,2022-08-23 07:00:00-04:00,False,False,2022-08-23 12:00:00+01:00,2022-08-23 20:00:00+09:00,2022-08-23 07:00:00-04:00,2022-08-23 07:00:00-04:00,7,1970-01-01 00:00:00.000000007+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 08:00:00-04:00,0 days 01:00:00,5626.0,1.0,0.0001777461784571166
2022-08-23 12:00:00,5628,2022-08-23 12:00:00+00:00,2022-08-23 08:00:00-04:00,False,False,2022-08-23 13:00:00+01:00,2022-08-23 21:00:00+09:00,2022-08-23 08:00:00-04:00,2022-08-23 08:00:00-04:00,8,1970-01-01 00:00:00.000000008+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 09:00:00-04:00,0 days 01:00:00,5627.0,1.0,0.0001777145903678612
2022-08-23 13:00:00,5629,2022-08-23 13:00:00+00:00,2022-08-23 09:00:00-04:00,False,False,2022-08-23 14:00:00+01:00,2022-08-23 22:00:00+09:00,2022-08-23 09:00:00-04:00,2022-08-23 09:00:00-04:00,9,1970-01-01 00:00:00.000000009+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 10:00:00-04:00,0 days 01:00:00,5628.0,1.0,0.00017768301350384874
2022-08-23 14:00:00,5630,2022-08-23 14:00:00+00:00,2022-08-23 10:00:00-04:00,False,False,2022-08-23 15:00:00+01:00,2022-08-23 23:00:00+09:00,2022-08-23 10:00:00-04:00,2022-08-23 10:00:00-04:00,10,1970-01-01 00:00:00.000000010+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 11:00:00-04:00,0 days 01:00:00,5629.0,1.0,0.0001776514478593061
2022-08-23 15:00:00,5631,2022-08-23 15:00:00+00:00,2022-08-23 11:00:00-04:00,False,False,2022-08-23 16:00:00+01:00,2022-08-24 00:00:00+09:00,2022-08-23 11:00:00-04:00,2022-08-23 11:00:00-04:00,11,1970-01-01 00:00:00.000000011+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 12:00:00-04:00,0 days 01:00:00,5630.0,1.0,0.00017761989342801598
2022-08-23 16:00:00,5632,2022-08-23 16:00:00+00:00,2022-08-23 12:00:00-04:00,False,False,2022-08-23 17:00:00+01:00,2022-08-24 01:00:00+09:00,2022-08-23 12:00:00-04:00,2022-08-23 12:00:00-04:00,12,1970-01-01 00:00:00.000000012+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 13:00:00-04:00,0 days 01:00:00,5631.0,1.0,0.00017758835020420527
2022-08-23 17:00:00,5633,2022-08-23 17:00:00+00:00,2022-08-23 13:00:00-04:00,False,False,2022-08-23 18:00:00+01:00,2022-08-24 02:00:00+09:00,2022-08-23 13:00:00-04:00,2022-08-23 13:00:00-04:00,13,1970-01-01 00:00:00.000000013+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 14:00:00-04:00,0 days 01:00:00,5632.0,1.0,0.00017755681818187874
2022-08-23 18:00:00,5634,2022-08-23 18:00:00+00:00,2022-08-23 14:00:00-04:00,False,False,2022-08-23 19:00:00+01:00,2022-08-24 03:00:00+09:00,2022-08-23 14:00:00-04:00,2022-08-23 14:00:00-04:00,14,1970-01-01 00:00:00.000000014+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 15:00:00-04:00,0 days 01:00:00,5633.0,1.0,0.00017752529735481914
2022-08-23 19:00:00,5635,2022-08-23 19:00:00+00:00,2022-08-23 15:00:00-04:00,False,False,2022-08-23 20:00:00+01:00,2022-08-24 04:00:00+09:00,2022-08-23 15:00:00-04:00,2022-08-23 15:00:00-04:00,15,1970-01-01 00:00:00.000000015+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 16:00:00-04:00,0 days 01:00:00,5634.0,1.0,0.00017749378771747537
2022-08-23 20:00:00,5636,2022-08-23 20:00:00+00:00,2022-08-23 16:00:00-04:00,False,False,2022-08-23 21:00:00+01:00,2022-08-24 05:00:00+09:00,2022-08-23 16:00:00-04:00,2022-08-23 16:00:00-04:00,16,1970-01-01 00:00:00.000000016+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 17:00:00-04:00,0 days 01:00:00,5635.0,1.0,0.00017746228926363017
2022-08-23 21:00:00,5637,2022-08-23 21:00:00+00:00,2022-08-23 17:00:00-04:00,False,False,2022-08-23 22:00:00+01:00,2022-08-24 06:00:00+09:00,2022-08-23 17:00:00-04:00,2022-08-23 17:00:00-04:00,17,1970-01-01 00:00:00.000000017+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 18:00:00-04:00,0 days 01:00:00,5636.0,1.0,0.00017743080198728833
2022-08-23 22:00:00,5638,2022-08-23 22:00:00+00:00,2022-08-23 18:00:00-04:00,False,False,2022-08-23 23:00:00+01:00,2022-08-24 07:00:00+09:00,2022-08-23 18:00:00-04:00,2022-08-23 18:00:00-04:00,18,1970-01-01 00:00:00.000000018+00:00,0 days 01:00:00,America/New_York,Tuesday,-5,1.0,2022-08-23 19:00:00-04:00,0 days 01:00:00,5637.0,1.0,0.00017739932588245466
2022-08-23 23:00:00,5639,2022-08-23 23:00:00+00:00,2022-08-23 19:00:00-04:00,False,False,2022-08-24 00:00:00+01:00,2022-08-24 08:00:00+09:00,2022-08-23 19:00:00-04:00,2022-08-23 19:00:00-04:00,19,1970-01-01 00:00:00.000000019+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-08-23 20:00:00-04:00,0 days 01:00:00,5638.0,1.0,0.00017736786094357804
2022-08-24 00:00:00,5640,2022-08-24 00:00:00+00:00,2022-08-23 20:00:00-04:00,False,False,2022-08-24 01:00:00+01:00,2022-08-24 09:00:00+09:00,2022-08-23 20:00:00-04:00,2022-08-23 20:00:00-04:00,20,1970-01-01 00:00:00.000000020+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-08-23 21:00:00-04:00,0 days 01:00:00,5639.0,1.0,0.0001773364071644412
2022-08-24 01:00:00,5641,2022-08-24 01:00:00+00:00,2022-08-23 21:00:00-04:00,False,False,2022-08-24 02:00:00+01:00,2022-08-24 10:00:00+09:00,2022-08-23 21:00:00-04:00,2022-08-23 21:00:00-04:00,21,1970-01-01 00:00:00.000000021+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-08-23 22:00:00-04:00,0 days 01:00:00,5640.0,1.0,0.00017730496453904898
2022-08-24 02:00:00,5642,2022-08-24 02:00:00+00:00,2022-08-23 22:00:00-04:00,False,False,2022-08-24 03:00:00+01:00,2022-08-24 11:00:00+09:00,2022-08-23 22:00:00-04:00,2022-08-23 22:00:00-04:00,22,1970-01-01 00:00:00.000000022+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-08-23 23:00:00-04:00,0 days 01:00:00,5641.0,1.0,0.00017727353306140614
2022-08-24 03:00:00,5643,2022-08-24 03:00:00+00:00,2022-08-23 23:00:00-04:00,False,False,2022-08-24 04:00:00+01:00,2022-08-24 12:00:00+09:00,2022-08-23 23:00:00-04:00,2022-08-23 23:00:00-04:00,23,1970-01-01 00:00:00.000000023+00:00,0 days 01:00:00,America/New_York,Tuesday,19,1.0,2022-08-24 00:00:00-04:00,0 days 01:00:00,5642.0,1.0,0.00017724211272596158
